MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,Month,Humidity,Pressure,Cloud,RainToday_Yes,RainTomorrow_Yes
14.6,24.1,0.0,7.6,13.1,37.0,11,54.0,1015.2,3.5,0,0
12.3,24.1,0.0,7.8,10.4,46.0,11,63.5,1013.9,5.0,0,1
16.4,23.4,4.6,5.6,7.5,33.0,11,65.5,1012.4000000000001,6.0,1,0
13.8,23.6,1.0,5.0,8.9,33.0,11,55.5,1014.1,5.5,0,0
16.6,23.0,0.0,7.2,11.2,41.0,11,51.5,1017.0999999999999,3.5,0,0
11.8,27.0,0.0,8.0,13.2,39.0,11,44.0,1020.1,0.5,0,0
14.5,34.7,0.0,9.8,12.9,41.0,11,30.5,1015.75,2.5,0,0
19.3,33.9,0.0,9.2,3.5,43.0,11,40.5,1009.45,7.0,0,1
19.3,27.0,11.4,4.6,5.0,30.0,11,74.5,1010.75,6.5,1,1
18.4,24.9,1.4,3.2,6.7,35.0,11,72.5,1010.7,7.0,1,0
18.0,25.4,0.0,6.0,9.9,35.0,11,61.5,1013.75,4.0,0,0
14.8,26.2,0.0,8.6,13.0,35.0,11,52.5,1008.7,4.0,0,0
17.8,24.6,0.0,9.6,8.9,35.0,12,65.0,1008.65,6.0,0,0
14.3,26.3,0.0,5.6,12.2,30.0,12,46.0,1012.55,4.0,0,0
13.1,26.9,0.0,8.2,11.6,41.0,12,45.5,1010.3,3.0,0,0
13.6,25.0,0.0,9.2,12.5,37.0,12,51.5,1015.9,2.0,0,0
16.2,24.5,0.0,8.2,0.9,31.0,12,57.0,1015.3,8.0,0,0
14.2,29.2,0.0,4.0,13.4,33.0,12,49.5,1012.8,0.5,0,0
14.7,30.2,0.0,8.0,12.8,30.0,12,45.5,1009.05,5.0,0,0
18.1,24.7,0.0,9.6,11.1,48.0,12,55.0,1010.0,5.5,0,0
12.7,23.6,0.0,9.6,12.2,48.0,12,47.0,1017.1500000000001,5.0,0,0
13.0,27.1,0.0,8.0,13.4,30.0,12,40.0,1019.9,0.0,0,0
16.8,33.4,0.0,9.6,13.4,37.0,12,38.0,1013.3499999999999,0.0,0,0
18.7,24.7,0.0,11.8,11.1,50.0,12,61.5,1013.1,3.0,0,0
13.0,24.9,0.0,9.8,13.0,44.0,12,49.5,1017.4,0.5,0,0
11.6,27.1,0.0,9.2,13.3,39.0,12,43.5,1013.8,0.5,0,0
15.1,23.7,0.0,9.0,8.9,43.0,12,53.0,1013.0,6.5,0,0
12.7,24.2,0.0,7.6,13.4,33.0,12,49.0,1013.4,0.5,0,0
13.2,23.8,0.0,8.4,12.3,44.0,12,48.0,1012.5999999999999,0.5,0,0
15.7,30.2,0.0,10.0,13.4,35.0,12,42.5,1015.55,0.0,0,0
15.4,38.6,0.0,11.6,13.2,50.0,12,30.5,1009.85,0.5,0,0
20.6,26.9,0.0,11.6,13.0,52.0,12,55.5,1008.3,0.5,0,0
16.3,28.8,0.0,11.0,13.2,41.0,12,46.5,1015.9,1.0,0,0
16.5,29.3,0.0,10.0,13.1,43.0,12,51.0,1015.85,1.0,0,0
16.1,32.6,0.0,11.2,12.8,41.0,12,37.0,1016.75,5.0,0,0
16.8,32.4,0.0,11.8,13.3,44.0,12,37.5,1017.45,1.0,0,0
15.4,32.0,0.0,12.0,13.3,35.0,12,29.5,1019.95,0.0,0,0
14.9,33.5,0.0,12.4,13.3,33.0,12,31.5,1018.2,0.5,0,0
16.8,34.9,0.0,11.2,13.3,37.0,12,22.0,1015.25,4.0,0,0
17.6,30.6,0.0,12.0,13.2,41.0,12,44.5,1015.95,0.0,0,0
19.1,34.4,0.0,12.0,13.3,35.0,12,39.0,1014.85,0.0,0,0
19.6,39.3,0.0,11.0,11.4,46.0,12,18.5,1008.85,4.5,0,0
19.2,27.5,0.0,12.2,9.5,37.0,12,63.0,1011.45,4.5,0,0
17.4,28.5,0.0,10.2,13.4,39.0,1,50.5,1010.0999999999999,1.0,0,0
15.5,26.3,0.0,9.0,8.1,41.0,1,60.5,1010.3499999999999,4.0,0,0
15.8,29.5,0.0,8.8,13.2,41.0,1,44.5,1014.25,3.0,0,0
16.2,34.7,0.0,9.4,13.2,35.0,1,35.5,1011.1,0.0,0,0
23.2,44.4,0.0,10.6,11.3,37.0,1,26.5,1007.0,1.0,0,0
21.0,34.6,0.0,14.0,12.0,37.0,1,59.5,1008.3,3.0,0,0
19.9,34.2,0.0,11.2,13.2,41.0,1,40.0,1010.4,1.5,0,0
15.6,32.3,0.0,12.8,13.2,43.0,1,31.5,1013.85,0.0,0,0
15.2,30.0,0.0,12.6,13.1,43.0,1,37.5,1014.8,1.0,0,0
16.2,30.6,0.0,11.4,13.2,41.0,1,33.0,1014.2,0.5,0,0
16.6,32.0,0.0,12.2,13.2,37.0,1,32.0,1009.9000000000001,0.0,0,0
15.2,35.8,0.0,12.0,13.2,39.0,1,23.0,1007.3499999999999,0.0,0,0
15.3,35.5,0.0,12.2,13.2,35.0,1,28.5,1008.15,3.0,0,0
17.0,29.7,0.0,10.4,12.7,28.0,1,54.0,1011.0999999999999,0.0,0,0
18.6,30.0,0.0,9.8,13.2,43.0,1,50.5,1015.2,0.5,0,0
18.3,30.3,0.0,9.8,13.2,39.0,1,43.5,1015.75,0.0,0,0
17.6,38.0,0.0,11.6,12.0,37.0,1,34.5,1009.75,2.5,0,0
18.7,29.5,0.0,10.8,12.6,28.0,1,63.5,1009.5,5.5,0,0
19.1,27.6,0.0,9.6,12.3,24.0,1,54.5,1012.3,5.5,0,0
16.1,38.9,0.0,9.6,13.1,20.0,1,42.5,1011.95,0.0,0,0
19.8,35.8,0.0,10.0,10.2,39.0,1,32.0,1012.55,4.0,0,0
22.6,29.0,0.0,10.6,6.2,35.0,1,57.0,1015.95,7.0,0,0
15.9,30.4,0.0,8.0,13.0,37.0,1,48.0,1014.3,3.0,0,0
16.4,29.6,0.0,10.8,12.7,43.0,1,48.0,1015.0,6.5,0,0
17.2,33.3,0.0,9.6,13.2,35.0,1,33.0,1014.7,0.5,0,0
16.7,37.1,0.0,11.2,13.2,39.0,1,32.0,1010.75,0.0,0,0
21.2,40.0,0.0,12.8,12.3,33.0,1,23.5,1006.7,2.5,0,0
22.4,36.8,0.0,14.2,12.9,28.0,1,33.0,1006.6500000000001,2.0,0,1
23.0,33.9,5.2,10.6,7.0,35.0,1,63.5,1008.2,2.5,1,1
20.4,34.7,13.4,8.8,0.7,39.0,1,31.0,1010.8,5.5,1,0
19.5,31.0,0.0,10.6,2.0,39.0,1,38.5,1013.5,8.0,0,0
20.9,33.8,0.0,10.2,5.2,57.0,2,40.0,1012.95,5.0,0,1
19.7,31.9,9.6,8.6,4.8,46.0,2,73.0,1014.75,7.0,1,1
20.1,39.1,11.8,4.0,6.5,50.0,2,45.5,1014.0,7.0,1,1
19.8,32.6,1.6,8.2,12.6,31.0,2,47.0,1014.4,1.5,1,0
18.9,30.9,0.0,8.0,12.2,35.0,2,59.0,1015.3,1.5,0,0
18.5,29.7,0.0,9.8,12.3,39.0,2,56.0,1017.3499999999999,0.0,0,0
19.2,32.8,0.0,9.2,12.5,33.0,2,47.5,1016.4,0.0,0,0
20.6,39.5,0.0,9.6,12.5,30.0,2,38.0,1013.85,1.0,0,0
19.9,33.7,0.0,9.2,12.0,24.0,2,53.0,1017.8,1.0,0,0
18.5,34.9,0.0,8.8,12.4,33.0,2,52.0,1018.35,3.0,0,0
20.0,36.4,0.0,10.6,12.4,35.0,2,42.0,1017.8,2.5,0,0
21.9,30.3,0.0,9.8,6.7,26.0,2,53.0,1013.9000000000001,7.0,0,0
21.5,26.9,0.0,4.8,6.7,31.0,2,70.0,1010.2,7.0,0,0
19.1,24.4,0.4,6.4,10.5,43.0,2,49.5,1017.0,2.5,0,0
14.9,29.4,0.0,10.0,12.6,33.0,2,43.5,1018.7,0.0,0,0
17.1,34.0,0.0,9.8,11.6,35.0,2,41.0,1014.0,5.5,0,0
18.6,32.5,0.0,8.8,1.2,28.0,2,37.0,1012.2,7.5,0,0
18.2,34.9,0.0,5.0,9.1,28.0,2,54.5,1012.95,5.0,0,0
19.7,32.4,0.0,8.0,12.0,35.0,2,51.5,1014.0999999999999,1.5,0,0
19.8,30.3,0.0,9.8,10.5,41.0,2,51.5,1013.95,1.0,0,0
16.7,26.7,0.0,8.2,12.1,39.0,2,55.5,1013.1500000000001,0.5,0,0
17.1,29.6,0.0,9.0,12.3,41.0,2,55.5,1013.5,1.0,0,0
16.1,33.8,0.0,10.4,12.1,44.0,2,35.5,1013.8499999999999,0.0,0,0
21.0,38.4,0.0,9.8,10.1,41.0,2,39.5,1007.5999999999999,1.5,0,0
21.5,36.0,0.0,8.6,11.2,24.0,2,53.5,1007.15,1.0,0,0
21.6,33.6,0.0,9.8,11.7,28.0,2,58.0,1005.8,1.5,0,0
21.1,26.1,0.0,8.0,10.6,46.0,2,62.5,1009.55,3.0,0,0
18.3,30.8,0.0,7.8,12.0,31.0,2,41.5,1014.55,1.0,0,0
17.3,31.2,0.0,10.0,8.5,43.0,3,45.5,1009.05,3.5,0,0
19.6,28.6,0.0,8.4,8.9,39.0,3,48.5,1014.1500000000001,6.0,0,0
17.5,30.6,0.0,8.0,11.4,35.0,3,52.0,1018.5,2.5,0,0
17.6,32.7,0.0,8.0,11.6,33.0,3,44.5,1020.3,1.0,0,0
18.0,33.3,0.0,9.6,11.9,37.0,3,39.5,1021.4000000000001,0.0,0,0
18.6,32.6,0.0,9.0,11.8,37.0,3,45.0,1018.75,0.5,0,0
18.3,33.0,0.0,9.4,11.7,33.0,3,43.5,1016.5,0.5,0,0
19.5,31.1,0.0,10.8,11.7,37.0,3,41.0,1016.9000000000001,0.5,0,0
17.4,32.6,0.0,8.8,11.7,33.0,3,46.5,1015.85,0.5,0,0
15.6,31.7,0.0,9.4,11.7,28.0,3,46.0,1014.4,0.5,0,0
16.6,34.5,0.0,9.4,11.6,31.0,3,45.0,1014.65,0.5,0,0
19.8,37.9,0.0,10.4,11.4,24.0,3,35.5,1012.05,0.5,0,0
18.7,34.8,0.0,9.6,0.1,24.0,3,29.5,1010.1500000000001,7.5,0,1
20.7,32.6,4.8,4.4,1.4,37.0,3,64.0,1004.0,7.5,1,1
21.3,26.5,2.4,3.4,9.8,35.0,3,70.0,1010.95,5.0,1,0
18.8,26.7,0.2,5.4,9.8,33.0,3,61.5,1012.2,4.5,0,0
18.5,26.9,0.0,5.0,10.0,35.0,3,66.5,1009.05,4.5,0,1
19.5,23.8,4.6,5.0,5.6,44.0,3,72.0,1008.35,6.0,1,0
15.6,25.3,0.8,4.8,3.5,30.0,3,61.5,1016.5999999999999,6.5,0,0
14.6,31.0,0.0,4.6,11.3,33.0,3,43.5,1017.5999999999999,0.5,0,0
16.6,24.5,0.0,7.0,7.2,46.0,3,67.5,1014.15,4.0,0,0
15.0,24.6,0.0,5.2,9.6,39.0,3,47.5,1025.05,3.0,0,0
12.3,24.6,0.0,6.8,11.2,35.0,3,37.5,1027.0,0.0,0,0
13.1,25.8,0.0,7.6,11.1,39.0,3,43.5,1021.7,0.0,0,0
14.9,29.2,0.0,8.0,10.0,35.0,3,37.0,1023.4000000000001,4.0,0,0
15.6,30.4,0.0,8.0,7.4,35.0,3,36.5,1021.35,3.5,0,1
15.0,26.9,2.8,5.6,10.7,33.0,3,58.5,1018.9,1.5,1,0
12.4,26.5,0.0,6.2,10.8,31.0,3,63.0,1019.9,0.5,0,0
12.8,31.1,0.0,5.8,11.0,28.0,3,45.0,1018.45,0.0,0,0
14.3,27.8,0.0,6.4,4.4,22.0,3,55.5,1015.75,6.5,0,0
17.3,25.3,0.0,2.6,7.5,35.0,3,64.5,1017.4,4.0,0,0
14.3,27.7,0.0,5.0,9.9,28.0,4,50.0,1021.95,3.0,0,0
14.7,27.7,0.0,7.6,10.7,28.0,4,48.5,1019.4,1.5,0,0
12.9,29.2,0.0,6.2,10.8,31.0,4,48.0,1016.5999999999999,1.5,0,0
14.0,28.7,0.0,4.4,2.5,22.0,4,45.5,1016.85,7.0,0,0
17.3,30.4,0.0,6.0,10.2,35.0,4,45.5,1019.3499999999999,4.0,0,0
16.8,24.9,0.0,8.2,0.6,41.0,4,52.5,1019.3,8.0,0,1
14.5,20.7,9.0,5.0,0.0,39.0,4,77.5,1017.65,8.0,1,1
16.3,24.7,12.4,1.2,0.0,26.0,4,85.5,1014.4000000000001,8.0,1,1
17.6,24.5,3.2,1.0,0.0,24.0,4,94.0,1013.8499999999999,8.0,1,1
19.1,24.1,12.4,2.0,4.8,46.0,4,82.5,1010.05,7.0,1,0
16.9,23.5,0.6,3.6,8.4,43.0,4,64.5,1013.15,3.5,0,1
16.6,22.2,14.8,4.0,7.4,39.0,4,74.5,1014.75,5.5,1,0
12.1,23.4,1.0,2.8,10.2,26.0,4,68.5,1015.05,2.5,0,0
13.6,23.3,0.0,4.0,3.3,28.0,4,68.5,1016.35,7.0,0,0
12.5,22.8,0.2,4.0,10.4,28.0,4,48.5,1025.25,1.0,0,0
12.3,23.2,0.0,4.0,10.3,30.0,4,47.5,1029.3000000000002,0.5,0,0
9.3,24.2,0.0,5.2,10.6,26.0,4,53.0,1023.75,0.5,0,0
9.3,27.1,0.0,5.0,10.6,28.0,4,46.0,1023.0,0.5,0,0
14.3,28.2,0.0,5.0,10.3,35.0,4,40.5,1025.05,0.0,0,0
12.4,28.1,0.0,5.4,10.5,26.0,4,43.5,1023.85,0.0,0,0
9.7,28.2,0.0,5.6,10.6,24.0,4,35.0,1020.65,0.0,0,0
8.9,27.1,0.0,6.2,10.5,24.0,4,45.0,1019.85,0.5,0,0
10.3,26.0,0.0,3.0,10.4,35.0,4,49.0,1022.5999999999999,0.5,0,0
11.3,21.6,0.0,5.2,8.2,35.0,4,44.5,1027.0,5.5,0,0
11.9,23.2,0.0,5.4,10.2,33.0,4,43.0,1024.9,4.0,0,0
11.3,24.9,0.0,5.6,10.2,30.0,4,39.5,1024.25,0.0,0,0
10.0,25.7,0.0,5.6,10.1,37.0,4,36.0,1023.9000000000001,0.0,0,0
14.8,25.4,0.0,6.0,4.8,35.0,4,36.0,1021.5,5.0,0,0
13.6,24.9,0.0,3.6,1.3,20.0,4,41.5,1018.2,7.0,0,0
16.6,26.6,0.4,2.0,3.8,31.0,4,64.5,1013.3,7.0,0,0
14.2,22.3,0.0,4.0,9.6,37.0,5,46.5,1018.6500000000001,1.5,0,0
11.2,21.8,0.0,4.0,8.0,24.0,5,51.5,1015.7,3.0,0,0
8.9,23.0,0.0,4.0,9.0,54.0,5,55.0,1012.85,3.5,0,1
8.9,17.2,5.0,4.6,7.9,59.0,5,68.5,1023.4,5.5,1,0
4.4,20.1,0.0,2.8,9.8,30.0,5,59.5,1027.8,1.5,0,0
5.1,21.4,0.0,2.6,9.8,22.0,5,59.0,1028.6,1.5,0,0
6.8,23.1,0.0,4.0,9.8,24.0,5,51.0,1029.0500000000002,0.5,0,0
6.6,22.6,0.0,2.4,9.7,24.0,5,53.5,1026.7,0.5,0,0
7.9,23.4,0.0,2.0,7.7,26.0,5,65.5,1027.45,2.0,0,0
7.8,23.8,0.0,2.6,9.5,24.0,5,56.0,1027.75,0.0,0,0
9.3,25.0,0.0,3.2,8.2,26.0,5,57.0,1026.8,1.5,0,0
13.0,23.7,0.0,4.2,9.4,35.0,5,55.5,1027.9,1.0,0,0
12.4,23.5,0.0,4.8,9.4,39.0,5,48.0,1027.65,0.5,0,0
13.9,26.1,0.0,5.8,9.5,35.0,5,38.5,1025.5,1.0,0,0
12.0,25.9,0.0,3.4,4.7,43.0,5,21.5,1021.3499999999999,7.5,0,1
12.6,15.8,4.0,7.4,1.6,63.0,5,82.0,1012.9000000000001,6.0,1,1
11.9,19.0,32.0,3.4,1.5,52.0,5,86.0,1004.3499999999999,7.5,1,1
14.0,19.6,42.8,0.6,5.7,28.0,5,78.0,1015.7,4.5,1,0
7.5,17.5,0.0,2.6,4.2,30.0,5,72.5,1024.9,5.0,0,0
8.6,17.2,0.0,1.2,9.3,35.0,5,59.5,1028.8000000000002,1.0,0,0
9.6,19.2,0.0,3.4,7.2,30.0,5,51.0,1025.3000000000002,5.5,0,0
8.6,22.4,0.0,3.4,9.2,22.0,5,53.0,1018.5,6.0,0,0
6.6,22.2,0.0,3.0,6.3,28.0,5,72.0,1018.6,4.0,0,0
8.2,20.4,0.0,1.8,4.8,15.0,5,72.0,1021.4000000000001,4.5,0,0
9.8,22.1,0.0,1.0,8.5,28.0,5,53.5,1021.4,1.0,0,0
8.6,20.2,0.0,2.0,6.3,22.0,5,70.0,1023.0999999999999,3.0,0,0
7.4,18.7,0.0,2.2,7.8,31.0,5,65.0,1022.55,2.0,0,0
3.7,18.9,0.0,3.6,5.4,24.0,5,65.5,1023.5,5.5,0,0
4.6,20.5,0.0,1.4,8.9,28.0,5,59.5,1024.8,1.0,0,0
7.8,22.7,0.0,2.4,9.2,17.0,5,51.5,1025.2,1.0,0,0
5.2,22.4,0.0,2.6,9.3,17.0,5,55.5,1022.25,3.5,0,0
6.4,20.9,0.0,2.6,4.3,35.0,6,47.0,1016.0,7.5,0,1
12.1,20.9,5.2,2.8,5.7,50.0,6,69.5,1013.0,2.0,1,1
15.8,22.7,2.0,2.6,5.9,41.0,6,78.5,1018.95,4.5,1,1
12.6,22.9,3.2,1.0,7.2,22.0,6,79.0,1023.05,3.5,1,0
9.2,23.4,0.0,0.8,8.7,15.0,6,73.5,1020.2,2.5,0,0
12.2,20.8,0.2,2.4,4.7,22.0,6,79.5,1022.2,4.5,0,0
9.0,21.7,0.6,2.0,6.5,19.0,6,69.5,1025.3,6.5,0,0
7.0,20.8,0.0,0.8,7.0,24.0,6,69.0,1026.5,2.0,0,0
9.7,22.9,0.0,3.0,8.9,30.0,6,57.5,1025.9,2.0,0,0
12.9,23.8,0.0,3.2,9.2,31.0,6,54.0,1022.75,0.0,0,0
11.0,25.1,0.0,4.0,6.3,28.0,6,46.0,1018.3499999999999,4.0,0,0
13.3,20.8,0.4,1.6,5.6,28.0,6,79.0,1018.55,3.5,0,0
8.3,17.8,0.0,2.8,6.3,24.0,6,69.0,1021.25,6.0,0,0
5.3,18.8,0.0,2.0,7.7,31.0,6,57.0,1022.05,3.5,0,0
5.1,19.4,0.0,1.6,8.4,26.0,6,58.5,1020.95,2.5,0,0
9.5,21.8,0.0,3.8,5.8,33.0,6,46.0,1018.5,5.5,0,0
14.5,19.4,0.0,3.6,1.2,43.0,6,61.5,1013.65,5.0,0,1
13.2,21.3,3.2,2.6,2.4,35.0,6,73.5,1010.05,7.0,1,1
14.9,23.3,23.4,1.2,4.6,28.0,6,82.0,1012.6500000000001,5.5,1,1
15.8,22.4,15.8,2.4,6.8,35.0,6,84.0,1011.65,6.5,1,1
14.2,19.4,33.0,2.8,2.9,61.0,6,78.5,1007.45,7.0,1,1
10.0,15.8,13.4,1.8,7.2,43.0,6,66.0,1022.05,3.5,1,0
2.3,16.8,0.0,3.6,9.1,17.0,6,68.0,1028.4499999999998,0.5,0,0
4.2,19.7,0.0,0.8,9.0,24.0,6,64.5,1029.15,0.5,0,0
4.5,20.7,0.0,2.4,9.2,22.0,6,62.0,1025.9,0.5,0,0
6.8,20.7,0.0,1.8,5.0,19.0,6,63.5,1027.75,7.0,0,0
7.6,19.1,0.0,2.8,9.0,30.0,6,64.5,1029.85,1.0,0,0
8.5,20.3,0.0,2.8,9.1,30.0,6,57.5,1028.05,0.5,0,0
6.8,24.4,0.0,2.0,9.1,28.0,6,43.0,1024.15,1.5,0,0
6.4,23.2,0.0,3.2,5.8,24.0,6,50.5,1022.7,6.5,0,0
10.6,19.5,0.0,2.2,1.4,17.0,7,69.5,1023.65,5.5,0,1
13.0,21.0,1.6,0.6,1.0,24.0,7,62.5,1021.8499999999999,7.0,1,1
11.6,21.7,3.8,1.2,5.8,22.0,7,83.0,1022.25,4.0,1,0
10.9,21.0,0.0,1.2,5.0,31.0,7,85.5,1022.05,5.0,0,1
10.7,20.5,1.8,1.6,4.2,26.0,7,96.5,1021.35,4.0,1,1
9.1,20.0,2.6,1.2,4.0,28.0,7,96.5,1021.4000000000001,7.0,1,1
11.2,18.7,5.6,0.4,2.3,35.0,7,93.5,1018.95,7.0,1,1
9.1,15.0,9.2,0.6,9.5,33.0,7,60.5,1025.5,2.0,1,0
0.8,15.6,0.0,3.0,9.2,17.0,7,65.0,1027.7,1.5,0,1
6.8,17.2,1.2,1.8,4.7,20.0,7,69.0,1027.35,5.5,1,0
2.6,16.7,0.2,1.0,9.1,22.0,7,60.0,1033.35,0.5,0,0
2.8,17.1,0.0,2.0,9.2,24.0,7,60.0,1031.15,0.0,0,0
5.4,17.7,0.0,1.6,7.7,24.0,7,62.0,1030.65,7.0,0,0
7.9,18.4,0.0,2.4,9.2,31.0,7,61.5,1030.5500000000002,1.0,0,0
8.2,17.6,0.0,3.0,9.4,35.0,7,65.0,1028.9,1.5,0,0
9.4,19.0,0.0,2.2,9.3,44.0,7,48.0,1024.85,1.5,0,0
11.7,20.8,0.0,3.8,2.0,35.0,7,43.5,1022.15,6.5,0,0
12.6,20.5,0.8,3.2,1.8,15.0,7,80.5,1022.95,7.0,0,0
13.1,19.0,0.8,0.4,0.1,31.0,7,48.0,1015.95,7.0,0,1
13.6,19.8,33.2,2.2,7.4,41.0,7,81.0,1007.65,4.0,1,1
8.9,17.7,8.6,2.8,8.2,31.0,7,71.5,1016.8,3.5,1,0
7.3,18.3,0.2,2.2,4.1,30.0,7,77.0,1017.65,4.5,0,1
10.3,16.5,8.4,0.4,5.8,48.0,7,68.5,1021.5,3.5,1,0
2.2,18.0,0.0,3.2,8.0,26.0,7,67.5,1027.45,2.0,0,0
8.4,18.1,0.0,1.8,5.3,28.0,7,74.0,1027.55,4.5,0,0
3.9,18.2,0.0,1.8,7.9,20.0,7,71.5,1031.35,3.0,0,0
7.1,21.0,0.0,1.6,7.3,31.0,7,54.0,1027.1,5.0,0,0
11.7,15.2,0.4,2.6,1.3,39.0,7,82.5,1017.05,7.5,0,1
9.7,19.7,5.2,0.6,1.4,19.0,7,86.5,1018.4000000000001,7.0,1,0
15.1,20.0,0.4,1.6,0.0,43.0,7,88.0,1018.8,7.5,0,1
15.8,21.5,18.4,1.6,0.0,33.0,7,79.0,1012.05,6.0,1,0
11.7,18.1,0.2,2.0,6.8,39.0,8,60.5,1023.9,4.5,0,0
6.0,17.0,0.0,2.2,7.1,28.0,8,57.0,1032.9499999999998,4.0,0,0
4.3,18.3,0.0,2.6,8.0,20.0,8,59.5,1033.9,4.0,0,0
8.2,18.1,0.0,2.8,8.2,26.0,8,58.0,1032.0500000000002,6.0,0,0
6.6,18.3,0.0,1.4,8.7,33.0,8,61.5,1027.9,4.5,0,0
9.6,19.9,0.0,4.0,4.0,30.0,8,53.0,1019.3,4.5,0,0
12.1,18.3,1.0,1.4,2.7,19.0,8,84.0,1014.25,7.0,0,1
8.4,15.2,6.4,2.2,2.8,52.0,8,72.0,1013.4000000000001,7.0,1,1
4.6,15.5,12.6,1.6,6.5,24.0,8,71.5,1022.9,5.0,1,1
8.0,18.8,4.0,1.8,5.0,48.0,8,76.5,1020.05,5.0,1,1
10.1,18.3,3.8,2.0,7.1,30.0,8,59.5,1028.65,5.5,1,0
5.5,17.2,0.0,2.6,5.6,22.0,8,74.0,1030.15,4.5,0,0
11.8,17.1,0.0,2.0,0.6,15.0,8,72.5,1026.5,7.0,0,0
6.1,23.1,0.0,1.2,9.8,17.0,8,63.5,1023.0,0.5,0,0
7.9,27.0,0.0,4.6,9.9,26.0,8,38.5,1020.7,0.5,0,0
9.1,23.3,0.0,4.4,7.3,22.0,8,61.0,1020.95,4.0,0,1
15.4,20.6,5.6,0.8,1.7,35.0,8,87.5,1017.25,7.0,1,1
12.2,20.1,5.0,1.4,9.5,41.0,8,59.0,1016.25,3.0,1,0
13.3,20.2,1.0,3.8,5.8,50.0,8,73.0,1011.3,4.0,0,1
11.5,18.4,16.8,4.4,8.9,48.0,8,64.5,1013.2,4.5,1,1
9.7,16.2,7.0,1.6,3.0,41.0,8,80.5,1011.55,6.0,1,1
4.3,17.3,29.6,3.8,8.0,26.0,8,79.5,1018.8499999999999,6.5,1,0
5.2,18.8,0.0,2.4,9.2,26.0,8,62.5,1027.8000000000002,2.0,0,0
8.7,19.0,0.0,1.4,10.5,31.0,8,59.0,1029.3,1.5,0,0
8.1,19.5,0.0,3.8,10.4,28.0,8,50.0,1025.65,2.0,0,0
7.9,21.3,0.0,4.2,5.7,31.0,8,45.5,1020.45,7.0,0,0
9.1,25.1,0.0,3.6,10.2,30.0,8,41.5,1015.9,3.0,0,0
11.7,21.6,0.0,3.8,7.0,37.0,8,76.5,1015.25,3.5,0,1
12.3,21.3,4.2,3.2,7.4,50.0,8,83.0,1012.95,6.0,1,1
13.8,18.7,15.6,2.5,7.8,31.0,8,62.5,1019.65,5.5,1,0
8.7,17.6,0.2,4.6,6.3,52.0,8,72.0,1017.8,4.0,0,1
7.2,15.5,6.6,3.2,10.3,35.0,9,58.5,1023.6500000000001,3.5,1,0
2.8,17.1,0.0,3.8,7.1,26.0,9,56.5,1026.55,4.0,0,0
8.4,20.6,0.0,3.2,10.4,30.0,9,46.5,1021.65,1.5,0,0
4.7,20.3,0.0,2.8,8.0,33.0,9,66.5,1016.55,4.0,0,1
13.0,19.2,8.0,3.0,8.6,50.0,9,62.0,1021.1500000000001,4.0,1,0
5.1,19.0,0.0,3.6,10.5,28.0,9,52.0,1027.95,3.5,0,0
5.6,23.9,0.0,4.0,10.6,20.0,9,42.5,1026.65,0.0,0,0
8.1,27.0,0.0,3.4,10.8,35.0,9,30.5,1022.25,1.5,0,0
7.7,32.1,0.0,6.6,10.4,50.0,9,25.5,1016.45,4.0,0,0
15.6,21.7,0.0,6.4,0.3,43.0,9,79.5,1015.2,8.0,0,1
10.4,21.2,8.0,1.6,10.1,48.0,9,64.5,1017.4000000000001,5.0,1,1
13.5,17.3,19.4,3.2,5.4,52.0,9,64.5,1015.7,6.0,1,1
6.2,18.3,8.8,3.8,9.2,37.0,9,61.5,1024.3,2.5,1,0
9.5,18.6,0.0,3.0,6.0,28.0,9,62.5,1026.65,3.0,0,1
9.0,17.8,1.2,3.8,9.5,30.0,9,48.5,1027.4,2.5,1,0
4.9,20.2,0.0,4.0,10.9,30.0,9,49.5,1026.9499999999998,0.0,0,0
7.0,26.0,0.0,4.0,11.0,24.0,9,37.0,1023.75,0.0,0,0
7.3,23.8,0.0,5.2,9.5,35.0,9,44.5,1020.55,4.0,0,0
12.8,19.1,0.0,5.4,8.4,41.0,9,55.5,1025.2,4.5,0,0
7.5,20.3,0.0,5.2,11.1,30.0,9,41.0,1028.85,0.0,0,0
9.5,23.1,0.0,5.0,11.1,44.0,9,40.0,1027.95,0.0,0,0
10.9,25.8,0.0,6.4,11.0,33.0,9,31.5,1025.75,1.0,0,0
10.5,30.2,0.0,8.0,11.0,37.0,9,23.5,1023.05,0.5,0,0
13.1,31.5,0.0,5.6,8.0,39.0,9,34.0,1018.65,5.0,0,0
14.1,22.6,0.0,5.0,11.0,31.0,9,58.5,1020.55,1.0,0,0
10.2,23.2,0.0,7.2,9.5,33.0,9,60.0,1023.5999999999999,1.0,0,0
14.0,26.1,0.0,5.8,11.1,43.0,9,46.5,1021.3,1.5,0,0
12.6,27.6,0.0,5.2,11.1,24.0,9,52.0,1015.8,1.5,0,0
12.3,22.3,0.0,5.0,9.8,24.0,9,56.0,1018.2,4.0,0,0
11.4,24.1,0.0,5.2,10.8,24.0,9,61.5,1024.0,1.0,0,0
11.9,32.4,0.0,4.4,11.2,31.0,10,39.0,1020.55,0.0,0,0
12.0,27.5,0.0,6.4,5.4,20.0,10,37.0,1019.5,7.0,0,0
